CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
2,126,Score,14082,10,4235,0,3320,18220,88
0,126,Score,14082,10,4235,0,3320,19232,88
8,126,Score,14082,25,4235,0,3320,25692,88
3,126,Score,14082,19,4235,0,3320,37382,88
0,126,Score,14082,12,4235,0,3320,49698,88
3,126,Score,14082,10,4235,0,3320,59632,88
8,4,Score,1281,31,61,3293,105,411,89
0,4,Score,1281,20,61,5291,105,414,89
5,4,Score,1281,49,61,0,105,675,89
10,0,Score,561,30,27,7111,287,130,90
0,0,Score,561,12,27,1291,287,270,90
3,0,Score,561,10,27,0,287,274,90
1,0,Score,561,17,27,0,287,367,90
1,0,Score,31,11,3,0,5,567,92
1,1,Score,291,10,141,0,24,8109,98
4,0,Score,502,13,109,0,49,4563,101
2,1,Score,261,12,41,0,34,232,103
3,0,Score,146,11,23,3475,26,2988,104
6,3,Score,160,22,20,2267,14,614,107
3,0,Score,305,20,4,0,171,154,108
11,1,Score,443,38,9,11197,59,1610,110
0,1,Score,443,12,9,1518,59,1668,110
1,1,Score,708,35,44,14608,61,97,114
2,1,Score,708,51,44,0,61,1356,114
0,1,Score,708,10,44,0,61,33843,114
1,0,Score,473,11,46,15260,60,12232,118
1,0,Score,473,10,46,0,60,47577,118
0,0,Score,121,10,8,0,8,8672,124
4,0,Score,391,55,0,67592,31,298,125
0,1,Score,236,10,29,0,46,296,127
6,1,Score,236,17,29,0,46,750,127
6,1,Score,236,28,29,0,46,752,127
1,1,Score,236,78,29,0,46,753,127
11,1,Score,236,11,29,3783,46,1223,127
6,0,Score,166,27,22,0,19,1726,128
0,0,Score,241,13,2,0,24,123,130
0,0,Score,216,23,6,1131,14,124,131
6,0,Score,231,10,20,4572,24,134,138
8,0,Score,758,11,41,375,241,9299,139
4,0,Score,185,67,10,14326,19,138,142
3,1,Score,1396,12,477,4419,269,146,144
4,1,Score,1396,12,477,3981,269,612,144
0,1,Score,1396,10,477,864,269,1352,144
6,1,Score,1396,17,477,1101,269,1764,144
5,1,Score,1396,18,477,16285,269,6350,144
0,1,Score,1396,13,477,0,269,30796,144
1,0,Score,228,23,12,2431,11,1458,148
2,0,Score,321,27,6,3293,23,155,154
0,0,Score,321,10,6,12304,23,166,154
4,59,Score,18283,10,1014,0,3781,167,159
0,59,Score,18283,35,1014,0,3781,174,159
2,59,Score,18283,22,1014,0,3781,177,159
0,59,Score,18283,12,1014,0,3781,179,159
0,59,Score,18283,50,1014,39097,3781,181,159
3,59,Score,18283,51,1014,9772,3781,213,159
2,59,Score,18283,15,1014,0,3781,221,159
2,59,Score,18283,10,1014,0,3781,229,159
4,59,Score,18283,12,1014,0,3781,261,159
2,59,Score,18283,27,1014,0,3781,370,159
5,59,Score,18283,12,1014,0,3781,532,159
6,59,Score,18283,44,1014,11149,3781,534,159
3,59,Score,18283,14,1014,0,3781,541,159
6,59,Score,18283,31,1014,0,3781,587,159
0,59,Score,18283,15,1014,3833,3781,622,159
6,59,Score,18283,74,1014,0,3781,729,159
5,59,Score,18283,146,1014,0,3781,730,159
4,59,Score,18283,16,1014,0,3781,862,159
6,59,Score,18283,24,1014,0,3781,1026,159
2,59,Score,18283,20,1014,0,3781,1055,159
3,59,Score,18283,36,1014,0,3781,1150,159
8,59,Score,18283,29,1014,0,3781,1153,159
6,59,Score,18283,17,1014,0,3781,1214,159
0,59,Score,18283,36,1014,0,3781,1382,159
0,59,Score,18283,11,1014,0,3781,1442,159
5,59,Score,18283,66,1014,28878,3781,1444,159
0,59,Score,18283,27,1014,0,3781,1630,159
2,59,Score,18283,17,1014,0,3781,1639,159
4,59,Score,18283,14,1014,0,3781,1806,159
0,59,Score,18283,18,1014,0,3781,2724,159
0,59,Score,18283,20,1014,0,3781,3184,159
1,59,Score,18283,25,1014,0,3781,3543,159
2,59,Score,18283,25,1014,0,3781,3553,159
4,59,Score,18283,32,1014,0,3781,3733,159
6,59,Score,18283,12,1014,366,3781,3752,159
0,59,Score,18283,16,1014,0,3781,4716,159
5,59,Score,18283,10,1014,0,3781,6332,159
1,59,Score,18283,13,1014,0,3781,6333,159
3,59,Score,18283,16,1014,0,3781,6476,159
1,59,Score,18283,12,1014,0,3781,6500,159
3,59,Score,18283,12,1014,0,3781,6596,159
1,59,Score,18283,13,1014,0,3781,7828,159
6,59,Score,18283,15,1014,0,3781,9144,159
4,59,Score,18283,11,1014,0,3781,24610,159
7,59,Score,18283,10,1014,0,3781,32764,159
7,59,Score,18283,13,1014,0,3781,33958,159
4,59,Score,18283,26,1014,486,3781,91462,159
1,0,Score,276,16,1,0,12,875,163
1,0,Score,101,10,0,0,21,1492,167
1,1,Score,147,14,8,0,61,471,168
1,1,Score,208,13,48,0,52,361,170
4,1,Score,208,10,48,2056,52,1268,170
1,0,Score,564,17,15,1552,113,1053,172
2,0,Score,564,17,15,2791,113,1736,172
2,0,Score,564,27,15,2447,113,30159,172
2,0,Score,453,12,15,0,39,226,173
3,4,Score,792,13,163,0,78,200,174
4,4,Score,792,19,163,0,78,209,174
2,4,Score,792,34,163,9369,78,539,174
4,4,Score,792,21,163,5593,78,1815,174
0,4,Score,792,11,163,0,78,3410,174
3,0,Score,236,10,53,203,46,10711,175
6,10,Score,1416,25,352,3894,147,3331,179
2,10,Score,1416,42,352,4982,147,13686,179
1,10,Score,1416,10,352,4454,147,16516,179
1,10,Score,1416,19,352,0,147,33745,179
0,45,Score,22625,11,2496,0,4069,202,183
2,45,Score,22625,16,2496,6033,4069,203,183
3,45,Score,22625,48,2496,4470,4069,485,183
1,45,Score,22625,10,2496,0,4069,488,183
0,45,Score,22625,13,2496,0,4069,544,183
5,45,Score,22625,29,2496,0,4069,546,183
1,45,Score,22625,36,2496,0,4069,755,183
0,45,Score,22625,25,2496,0,4069,1059,183
0,45,Score,22625,13,2496,0,4069,1411,183
6,45,Score,22625,18,2496,0,4069,1527,183
3,45,Score,22625,60,2496,0,4069,1579,183
2,45,Score,22625,12,2496,7655,4069,1580,183
2,45,Score,22625,26,2496,0,4069,1597,183
7,45,Score,22625,16,2496,0,4069,1763,183
6,45,Score,22625,12,2496,0,4069,1823,183
0,45,Score,22625,53,2496,2985,4069,1980,183
1,45,Score,22625,11,2496,1054,4069,2061,183
2,45,Score,22625,41,2496,0,4069,2128,183
0,45,Score,22625,10,2496,0,4069,2303,183
3,45,Score,22625,13,2496,1030,4069,2432,183
0,45,Score,22625,19,2496,2472,4069,2777,183
4,45,Score,22625,17,2496,0,4069,2782,183
7,45,Score,22625,10,2496,0,4069,2998,183
4,45,Score,22625,15,2496,3712,4069,3038,183
4,45,Score,22625,23,2496,10853,4069,3466,183
9,45,Score,22625,38,2496,1548,4069,3542,183
0,45,Score,22625,47,2496,49948,4069,3730,183
0,45,Score,22625,11,2496,0,4069,3738,183
2,45,Score,22625,20,2496,1199,4069,4429,183
1,45,Score,22625,26,2496,672,4069,4466,183
1,45,Score,22625,10,2496,0,4069,4467,183
1,45,Score,22625,12,2496,0,4069,5229,183
2,45,Score,22625,13,2496,3751,4069,5238,183
6,45,Score,22625,16,2496,470,4069,5249,183
2,45,Score,22625,39,2496,1764,4069,5418,183
6,45,Score,22625,16,2496,0,4069,7118,183
2,45,Score,22625,12,2496,0,4069,7123,183
4,45,Score,22625,19,2496,0,4069,8995,183
0,45,Score,22625,13,2496,0,4069,9247,183
1,45,Score,22625,11,2496,0,4069,9580,183
0,45,Score,22625,32,2496,37288,4069,10079,183
1,45,Score,22625,17,2496,0,4069,10105,183
0,45,Score,22625,11,2496,241,4069,11255,183
0,45,Score,22625,15,2496,0,4069,11298,183
9,45,Score,22625,15,2496,0,4069,11554,183
2,45,Score,22625,23,2496,0,4069,11747,183
3,45,Score,22625,16,2496,0,4069,12532,183
0,45,Score,22625,10,2496,0,4069,12855,183
7,45,Score,22625,19,2496,507,4069,13148,183
6,45,Score,22625,12,2496,0,4069,13402,183
3,45,Score,22625,10,2496,0,4069,13425,183
3,45,Score,22625,17,2496,437,4069,14067,183
2,45,Score,22625,13,2496,0,4069,14148,183
0,45,Score,22625,24,2496,0,4069,14502,183
3,45,Score,22625,37,2496,0,4069,15006,183
3,45,Score,22625,25,2496,0,4069,15960,183
0,45,Score,22625,16,2496,727,4069,16631,183
3,45,Score,22625,21,2496,0,4069,16695,183
3,45,Score,22625,14,2496,0,4069,29475,183
1,45,Score,22625,11,2496,0,4069,29523,183
12,45,Score,22625,13,2496,7307,4069,30303,183
1,45,Score,22625,18,2496,0,4069,30981,183
6,45,Score,22625,34,2496,0,4069,31615,183
0,45,Score,22625,10,2496,0,4069,38007,183
1,45,Score,22625,11,2496,0,4069,43272,183
0,45,Score,22625,10,2496,0,4069,58766,183
5,45,Score,22625,15,2496,0,4069,59173,183
7,45,Score,22625,10,2496,499,4069,61809,183
5,45,Score,22625,41,2496,0,4069,79293,183
0,0,Score,446,12,6,543,69,205,187
1,0,Score,211,13,2,70255,19,206,188
1,0,Score,211,46,2,0,19,738,188
3,24,Score,1166,22,482,0,146,399,190
3,24,Score,1166,10,482,1043,146,573,190
0,24,Score,1166,14,482,16090,146,3476,190
1,0,Score,313,26,8,36801,16,222,191
0,114,Score,6140,27,497,2939,649,305,196
0,114,Score,6140,14,497,25597,649,362,196
3,114,Score,6140,14,497,6570,649,575,196
2,114,Score,6140,79,497,22354,649,577,196
9,114,Score,6140,19,497,1244,649,608,196
3,114,Score,6140,26,497,15463,649,1432,196
0,114,Score,6140,11,497,0,649,2132,196
0,114,Score,6140,12,497,1696,649,4052,196
2,114,Score,6140,12,497,6703,649,4544,196
0,114,Score,6140,17,497,0,649,4572,196
3,114,Score,6140,29,497,34044,649,5007,196
3,114,Score,6140,12,497,0,649,5241,196
2,114,Score,6140,11,497,4417,649,5517,196
4,114,Score,6140,17,497,8410,649,13197,196
2,114,Score,6140,10,497,0,649,13424,196
9,114,Score,6140,17,497,550,649,49832,196
4,114,Score,6140,10,497,0,649,51806,196
3,114,Score,6140,14,497,0,649,61716,196
4,114,Score,6140,13,497,702,649,63441,196
0,114,Score,6140,22,497,3695,649,96739,196
6,0,Score,908,17,69,0,42,7158,198
5,0,Score,908,20,69,3162,42,48396,198
5,3,Score,1815,12,149,470,188,242,199
0,3,Score,1815,12,149,0,188,389,199
1,3,Score,1815,20,149,6142,188,1637,199
1,3,Score,1815,10,149,131,188,3841,199
1,3,Score,1815,19,149,0,188,4712,199
0,3,Score,1815,17,149,4854,188,4713,199
0,3,Score,1815,40,149,16006,188,5344,199
5,3,Score,1815,23,149,0,188,5470,199
3,3,Score,1815,62,149,1865,188,11659,199
2,3,Score,1815,25,149,12366,188,16390,199
2,3,Score,1815,12,149,0,188,22881,199
0,3,Score,1815,13,149,0,188,63664,199
3,1,Score,337,10,32,0,47,400,210
3,1,Score,337,10,32,534,47,492,210
0,0,Score,586,12,0,0,11,286,211
0,0,Score,586,25,0,0,11,294,211
0,0,Score,2496,12,5,3033,384,277,215
0,0,Score,2496,22,5,13685,384,283,215
1,0,Score,2496,14,5,0,384,416,215
0,0,Score,2496,14,5,0,384,427,215
4,0,Score,2496,24,5,0,384,434,215
0,0,Score,2496,14,5,0,384,436,215
1,0,Score,2496,10,5,0,384,438,215
1,0,Score,2496,13,5,0,384,506,215
1,0,Score,2496,12,5,3303,384,507,215
4,0,Score,2496,36,5,0,384,551,215
0,0,Score,2496,10,5,0,384,552,215
0,0,Score,2496,10,5,0,384,554,215
4,0,Score,2496,33,5,0,384,557,215
0,0,Score,2496,12,5,0,384,561,215
4,0,Score,2496,23,5,0,384,967,215
0,1,Score,522,14,16,1422,111,256,217
1,1,Score,522,14,16,6700,111,257,217
0,1,Score,522,14,16,780,111,258,217
5,1,Score,522,12,16,0,111,259,217
1,1,Score,522,12,16,0,111,260,217
0,1,Score,522,11,16,2663,111,1292,217
6,1,Score,522,10,16,483,111,6963,217
4,0,Score,184,52,2,11458,119,421,219
3,0,Score,184,11,2,860,119,899,219
4,0,Score,248,10,11,1950,34,321,220
4,0,Score,615,11,95,11637,77,19271,221
0,0,Score,615,13,95,0,77,31087,221
5,19,Score,4022,10,345,0,1471,386,223
2,19,Score,4022,26,345,0,1471,393,223
0,19,Score,4022,14,345,1711,1471,480,223
2,19,Score,4022,16,345,2262,1471,490,223
1,19,Score,4022,124,345,34780,1471,726,223
2,19,Score,4022,61,345,0,1471,727,223
2,19,Score,4022,32,345,0,1471,728,223
1,19,Score,4022,10,345,0,1471,962,223
2,19,Score,4022,16,345,4214,1471,973,223
0,19,Score,4022,27,345,0,1471,1449,223
4,19,Score,4022,10,345,0,1471,1539,223
0,19,Score,4022,11,345,0,1471,1878,223
1,19,Score,4022,13,345,0,1471,1947,223
0,19,Score,4022,26,345,2469,1471,4364,223
4,19,Score,4022,34,345,0,1471,4590,223
2,19,Score,4022,12,345,0,1471,6229,223
2,19,Score,4022,12,345,296,1471,6838,223
0,19,Score,4022,12,345,0,1471,6988,223
7,19,Score,4022,12,345,0,1471,8198,223
0,19,Score,4022,11,345,0,1471,11445,223
1,19,Score,4022,12,345,0,1471,18032,223
0,0,Score,1293,11,55,834,266,3316,226
0,0,Score,1293,12,55,1099,266,4034,226
3,0,Score,1293,44,55,7814,266,4220,226
3,0,Score,1293,14,55,0,266,10465,226
3,0,Score,629,13,65,0,64,307,229
1,2,Score,1233,17,170,1870,106,6308,230
7,2,Score,1233,18,170,9910,106,9699,230
4,2,Score,1233,21,170,0,106,10371,230
8,2,Score,1233,14,170,2336,106,13797,230
3,2,Score,1233,15,170,0,106,17392,230
5,2,Score,1233,17,170,2171,106,31513,230
8,2,Score,1233,26,170,2122,106,114152,230
0,0,Score,221,10,8,0,9,627,236
2,0,Score,221,12,8,0,9,893,236
1,0,Score,221,30,8,0,9,1377,236
1,0,Score,281,12,8,273,31,594,240
2,3,Score,898,26,82,4873,104,346,247
2,0,Score,7931,14,819,0,984,430,251
4,0,Score,7931,12,819,0,984,478,251
2,0,Score,7931,12,819,753,984,570,251
0,0,Score,7931,14,819,0,984,572,251
4,0,Score,7931,57,819,0,984,732,251
0,0,Score,7931,10,819,0,984,1056,251
2,0,Score,7931,10,819,0,984,1151,251
8,0,Score,7931,15,819,0,984,1452,251
2,0,Score,7931,15,819,0,984,1532,251
3,0,Score,7931,11,819,0,984,1582,251
5,0,Score,7931,164,819,0,984,1632,251
1,0,Score,7931,11,819,0,984,1928,251
3,0,Score,7931,13,819,0,984,1997,251
3,0,Score,7931,12,819,0,984,2599,251
4,0,Score,7931,17,819,0,984,2629,251
2,0,Score,7931,28,819,0,984,2645,251
1,0,Score,7931,11,819,0,984,2931,251
5,0,Score,7931,17,819,0,984,3246,251
2,0,Score,7931,17,819,0,984,3257,251
0,0,Score,7931,20,819,0,984,3477,251
0,0,Score,7931,12,819,0,984,3545,251
2,0,Score,7931,10,819,0,984,3683,251
3,0,Score,7931,19,819,0,984,3697,251
2,0,Score,7931,15,819,0,984,3863,251
2,0,Score,7931,12,819,0,984,4095,251
2,0,Score,315,24,8,1439,40,373,252
2,5,Score,5309,51,1160,0,1147,1064,253
1,5,Score,5309,14,1160,0,1147,1254,253
3,5,Score,5309,10,1160,7210,1147,1266,253
1,5,Score,5309,18,1160,0,1147,1375,253
0,5,Score,5309,22,1160,2240,1147,1761,253
0,5,Score,5309,11,1160,1702,1147,1866,253
2,5,Score,5309,14,1160,0,1147,2087,253
4,5,Score,5309,34,1160,4337,1147,2234,253
0,5,Score,5309,63,1160,0,1147,3035,253
3,5,Score,5309,55,1160,0,1147,3036,253
2,5,Score,5309,10,1160,0,1147,3248,253
0,5,Score,5309,23,1160,2923,1147,3262,253
3,5,Score,5309,17,1160,5446,1147,3425,253
1,5,Score,5309,16,1160,1518,1147,3458,253
2,5,Score,5309,13,1160,0,1147,3925,253
2,5,Score,5309,28,1160,8386,1147,3931,253
0,5,Score,5309,23,1160,19094,1147,3943,253
6,5,Score,5309,16,1160,0,1147,4041,253
2,5,Score,5309,27,1160,1084,1147,4335,253
3,5,Score,5309,10,1160,2033,1147,4812,253
1,5,Score,5309,10,1160,0,1147,4962,253
3,5,Score,5309,41,1160,3963,1147,5278,253
2,5,Score,5309,19,1160,6896,1147,5937,253
2,5,Score,5309,12,1160,454,1147,6375,253
0,5,Score,5309,13,1160,10961,1147,6581,253
1,5,Score,5309,14,1160,769,1147,7048,253
0,5,Score,5309,11,1160,642,1147,11266,253
0,5,Score,5309,14,1160,870,1147,19291,253
3,5,Score,5309,15,1160,8366,1147,19681,253
0,5,Score,5309,13,1160,1839,1147,20032,253
1,5,Score,5309,44,1160,0,1147,25226,253
0,5,Score,5309,15,1160,6025,1147,29271,253
1,5,Score,5309,11,1160,845,1147,31284,253
4,5,Score,5309,10,1160,1525,1147,34325,253
4,5,Score,5309,25,1160,3332,1147,35711,253
0,5,Score,5309,28,1160,0,1147,41189,253
4,5,Score,5309,10,1160,178,1147,41851,253
0,0,Score,171,11,2,0,6,406,256
5,0,Score,526,23,2,0,24,538,260
0,2,Score,442,31,30,4120,84,4089,261
11,55,Score,4701,11,1408,0,839,7879,264
3,55,Score,4701,20,1408,0,839,8404,264
0,55,Score,4701,11,1408,0,839,10474,264
5,55,Score,4701,11,1408,0,839,18989,264
0,55,Score,4701,12,1408,788,839,22504,264
4,1,Score,1272,17,108,23985,335,486,266
0,1,Score,1272,35,108,0,335,510,266
4,1,Score,1272,47,108,0,335,2697,266
3,1,Score,1272,11,108,6654,335,10975,266
3,1,Score,1272,13,108,0,335,12127,266
0,1,Score,1272,10,108,0,335,26295,266
0,0,Score,91,17,4,478,17,499,267
1,0,Score,1384,13,17,393,87,80196,273
3,0,Score,1384,12,17,0,87,80403,273
1,0,Score,1384,27,17,601,87,86767,273
0,0,Score,201,14,10,785,17,9105,276
2,8,Score,6176,10,578,0,374,1739,279
3,8,Score,6176,17,578,0,374,5325,279
1,8,Score,6176,17,578,0,374,9007,279
2,8,Score,6176,12,578,0,374,11316,279
1,8,Score,6176,11,578,0,374,28754,279
2,0,Score,223,24,3,23545,6,2547,285
1,0,Score,847,66,19,0,73,1346,287
0,0,Score,847,11,19,1204,73,7527,287
6,4,Score,129,14,8,15823,127,17890,290
14,4,Score,129,-10,8,159,127,99376,290
1,0,Score,524,12,223,0,44,6470,300
5,0,Score,524,11,223,0,44,16474,300
0,1,Score,155,11,6,2405,6,17623,301
4,1,Score,238,10,1,0,140,3917,303
1,3,Score,4829,12,692,0,1088,2342,307
2,3,Score,4829,12,692,0,1088,5210,307
1,3,Score,4829,17,692,0,1088,6760,307
0,3,Score,4829,12,692,0,1088,7353,307
2,3,Score,4829,11,692,0,1088,7493,307
1,3,Score,4829,10,692,0,1088,7854,307
0,3,Score,4829,18,692,0,1088,10839,307
4,3,Score,4829,11,692,0,1088,10998,307
3,3,Score,4829,15,692,0,1088,10999,307
6,3,Score,4829,10,692,0,1088,11086,307
1,3,Score,4829,11,692,0,1088,11151,307
2,3,Score,4829,14,692,0,1088,11407,307
3,3,Score,4829,11,692,0,1088,12003,307
1,3,Score,4829,11,692,0,1088,12133,307
2,3,Score,4829,29,692,0,1088,17410,307
0,3,Score,4829,10,692,0,1088,29503,307
0,3,Score,4829,13,692,0,1088,38407,307
3,3,Score,4829,33,692,0,1088,83751,307
2,0,Score,611,20,2,7263,49,3595,315
3,0,Score,611,14,2,438,49,4053,315
3,0,Score,611,13,2,0,49,23333,315
1,0,Score,611,17,2,5956,49,44204,315
2,0,Score,1994,17,62,0,523,663,319
1,0,Score,1994,32,62,0,523,693,319
6,0,Score,1994,115,62,0,523,744,319
0,0,Score,1994,17,62,778,523,927,319
5,0,Score,1994,40,62,0,523,1170,319
0,0,Score,1994,28,62,0,523,1426,319
2,0,Score,1994,18,62,0,523,1476,319
1,0,Score,1994,20,62,0,523,1600,319
3,0,Score,1994,23,62,0,523,2908,319
0,0,Score,1994,15,62,287,523,6518,319
5,0,Score,1994,21,62,966,523,7029,319
1,0,Score,1994,18,62,574,523,9695,319
0,0,Score,303,39,0,11200,36,665,327
2,4,Score,1233,21,75,5405,104,672,333
0,4,Score,1233,10,75,8585,104,7070,333
0,4,Score,1233,12,75,5656,104,9358,333
0,4,Score,1233,16,75,2765,104,11064,333
1,4,Score,1233,28,75,8108,104,11109,333
0,4,Score,1233,15,75,5250,104,12525,333
0,4,Score,1233,10,75,2000,104,12857,333
0,9,Score,5134,11,58,0,842,777,334
0,9,Score,5134,17,58,0,842,1577,334
1,9,Score,5134,10,58,0,842,1686,334
2,9,Score,5134,10,58,0,842,1889,334
0,9,Score,5134,11,58,0,842,1985,334
3,9,Score,5134,11,58,0,842,2548,334
7,9,Score,5134,15,58,0,842,3236,334
0,9,Score,5134,16,58,0,842,4297,334
1,9,Score,5134,17,58,0,842,4468,334
0,9,Score,5134,10,58,0,842,5255,334
1,9,Score,5134,10,58,0,842,6811,334
0,9,Score,5134,13,58,0,842,7214,334
2,9,Score,5134,27,58,0,842,7356,334
4,9,Score,5134,14,58,0,842,7377,334
1,9,Score,5134,14,58,0,842,8408,334
4,9,Score,5134,22,58,0,842,9211,334
0,9,Score,5134,12,58,0,842,22802,334
6,9,Score,5134,21,58,0,842,25674,334
2,0,Score,3039,11,125,0,363,749,339
3,0,Score,3039,10,125,0,363,971,339
0,0,Score,3039,10,125,0,363,1353,339
0,0,Score,3039,12,125,0,363,1584,339
3,0,Score,3039,14,125,0,363,1845,339
1,0,Score,3039,21,125,0,363,2153,339
2,0,Score,3039,20,125,0,363,2218,339
2,0,Score,3039,10,125,0,363,5378,339
0,0,Score,3039,11,125,2218,363,6214,339
7,2,Score,793,19,236,0,99,1406,352
3,2,Score,793,21,236,0,99,2232,352
1,2,Score,5442,10,115,1270,671,2401,364
0,2,Score,5442,17,115,439,671,2956,364
6,2,Score,5442,121,115,10402,671,4551,364
7,2,Score,5442,28,115,0,671,4553,364
5,2,Score,5442,19,115,0,671,4555,364
3,2,Score,5442,14,115,1567,671,6208,364
2,2,Score,5442,13,115,592,671,6312,364
8,2,Score,5442,11,115,713,671,6318,364
1,2,Score,5442,12,115,0,671,7597,364
1,2,Score,5442,12,115,899,671,9990,364
4,2,Score,5442,40,115,1813,671,10510,364
2,2,Score,5442,10,115,527,671,11070,364
5,2,Score,5442,59,115,0,671,13173,364
0,2,Score,5442,20,115,1054,671,15768,364
1,2,Score,5442,14,115,0,671,22997,364
9,2,Score,5442,90,115,7545,671,26450,364
2,2,Score,5442,24,115,3273,671,27345,364
9,0,Score,529,17,9,0,46,6859,375
4,0,Score,891,97,55,37144,185,2641,386
8,0,Score,891,10,55,1677,185,13690,386
0,0,Score,33,12,0,0,5,1615,394
5,0,Score,213,12,0,17429,14,5235,400
1,6,Score,6906,21,394,0,1070,6606,401
4,6,Score,6906,10,394,0,1070,7893,401
5,6,Score,6906,11,394,0,1070,8706,401
3,6,Score,6906,16,394,0,1070,15437,401
0,6,Score,6906,10,394,0,1070,16126,401
0,6,Score,6906,20,394,0,1070,16498,401
2,6,Score,6906,18,394,0,1070,16944,401
0,6,Score,6906,11,394,0,1070,17594,401
2,6,Score,6906,10,394,0,1070,18637,401
8,6,Score,6906,27,394,2322,1070,20295,401
4,6,Score,6906,68,394,0,1070,23814,401
6,6,Score,6906,33,394,0,1070,23822,401
2,6,Score,6906,12,394,0,1070,27118,401
9,6,Score,6906,11,394,0,1070,27709,401
1,0,Score,61,12,0,1343,2,712,402
1,0,Score,111,58,54,0,7,748,434
2,1,Score,2133,10,28,0,272,763,438
10,1,Score,2133,44,28,0,272,1097,438
3,1,Score,2133,50,28,2732,272,1164,438
2,1,Score,2133,24,28,0,272,1433,438
2,1,Score,2133,18,28,0,272,12430,438
1,1,Score,2133,10,28,0,272,13024,438
0,1,Score,2031,13,152,4121,268,4040,439
0,1,Score,2031,33,152,4284,268,4272,439
1,1,Score,2031,13,152,2430,268,4284,439
2,1,Score,2031,11,152,2024,268,4575,439
0,1,Score,2031,11,152,301,268,4624,439
0,1,Score,2031,18,152,2764,268,4663,439
0,1,Score,2031,18,152,0,268,12176,439
4,21,Score,6431,14,857,0,973,760,442
6,21,Score,6431,35,857,0,973,783,442
1,21,Score,6431,19,857,0,973,796,442
1,21,Score,6431,18,857,0,973,1113,442
5,21,Score,6431,11,857,0,973,1843,442
6,21,Score,6431,12,857,1787,973,2067,442
1,21,Score,6431,47,857,0,973,2278,442
2,21,Score,6431,25,857,25960,973,3559,442
1,21,Score,6431,28,857,9926,973,6127,442
2,21,Score,6431,72,857,0,973,9254,442
1,21,Score,6431,29,857,0,973,10345,442
0,21,Score,6431,11,857,0,973,12542,442
8,21,Score,6431,11,857,4554,973,14088,442
1,21,Score,6431,11,857,0,973,14142,442
2,21,Score,6431,19,857,7737,973,15102,442
9,21,Score,6431,15,857,0,973,15532,442
5,21,Score,6431,21,857,0,973,26857,442
6,21,Score,6431,10,857,385,973,28169,442
4,21,Score,6431,24,857,10693,973,28730,442
2,21,Score,6431,23,857,0,973,55699,442
1,21,Score,6431,12,857,0,973,60793,442
0,0,Score,152,12,32,1725,10,764,445
0,0,Score,152,11,32,1535,10,859,445
7,0,Score,1422,83,20,0,173,767,447
0,0,Score,1422,15,20,0,173,785,447
1,0,Score,1422,11,20,0,173,1264,447
5,57,Score,12813,10,1607,0,1089,1171,449
0,57,Score,12813,11,1607,0,1089,1172,449
3,57,Score,12813,37,1607,0,1089,2723,449
1,57,Score,12813,14,1607,0,1089,3696,449
1,57,Score,12813,26,1607,0,1089,3744,449
0,57,Score,12813,35,1607,0,1089,3815,449
3,57,Score,12813,53,1607,0,1089,3816,449
1,57,Score,12813,12,1607,0,1089,3862,449
2,57,Score,12813,14,1607,0,1089,3945,449
1,57,Score,12813,13,1607,0,1089,3948,449
1,57,Score,12813,11,1607,0,1089,4038,449
3,57,Score,12813,12,1607,0,1089,4268,449
1,57,Score,12813,28,1607,0,1089,4592,449
3,57,Score,12813,10,1607,0,1089,5186,449
13,57,Score,12813,19,1607,0,1089,5358,449
1,57,Score,12813,15,1607,0,1089,5472,449
0,57,Score,12813,12,1607,0,1089,5579,449
2,57,Score,12813,14,1607,0,1089,5881,449
1,57,Score,12813,14,1607,0,1089,5957,449
1,57,Score,12813,14,1607,0,1089,6425,449
5,57,Score,12813,10,1607,0,1089,7071,449
3,57,Score,12813,16,1607,0,1089,7262,449
1,57,Score,12813,17,1607,0,1089,8307,449
0,57,Score,12813,11,1607,0,1089,17373,449
2,57,Score,12813,11,1607,0,1089,18627,449
1,57,Score,12813,13,1607,0,1089,21116,449
5,57,Score,12813,12,1607,0,1089,21305,449
0,57,Score,12813,10,1607,0,1089,21397,449
3,57,Score,12813,12,1607,0,1089,24884,449
0,57,Score,12813,10,1607,0,1089,30130,449
3,0,Score,378,55,26,11646,24,866,455
1,0,Score,148,18,4,0,5,786,460
0,1,Score,208,21,0,28339,7,798,476
0,0,Score,300,37,13,637,29,3857,478
1,0,Score,300,24,13,0,29,13904,478
8,0,Score,113,22,0,5272,4,825,480
4,11,Score,2908,21,444,0,265,849,485
4,11,Score,2908,21,444,0,265,1450,485
3,11,Score,2908,14,444,5188,265,1521,485
2,11,Score,2908,28,444,0,265,3374,485
2,11,Score,2908,33,444,6451,265,3713,485
5,11,Score,2908,14,444,0,265,3909,485
2,11,Score,2908,15,444,0,265,4518,485
1,11,Score,2908,18,444,0,265,5121,485
2,11,Score,2908,10,444,0,265,5613,485
0,11,Score,2908,17,444,674,265,11050,485
1,4,Score,909,17,87,0,96,4221,493
1,4,Score,909,16,87,0,96,27729,493
5,4,Score,2092,15,32,0,272,1297,495
4,4,Score,2092,11,32,0,272,2114,495
3,4,Score,2092,14,32,0,272,4979,495
15,4,Score,2092,21,32,632,272,30729,495
9,4,Score,1796,15,33,1880,516,949,511
