,PostId,userId,Score,ViewCount,CommentCount
63169,78252,35549.0,0,211.0,0
63170,78253,16140.0,2,,0
63171,78254,17748.0,1,146.0,1
63172,78255,27102.0,19,985.0,2
63173,78256,31632.0,1,105.0,10
63174,78257,35059.0,1,112.0,5
63175,78258,5676.0,1,68.0,1
63176,78259,9007.0,1,43.0,0
63177,78260,35550.0,0,18.0,4
63178,78261,601.0,3,,9
63179,78262,805.0,2,,0
63180,78263,7788.0,3,,11
63181,78264,7290.0,13,,10
63182,78265,27102.0,0,101.0,2
63183,78266,9568.0,1,,0
63184,78267,601.0,1,,0
63185,78268,28732.0,0,,0
63186,78269,30834.0,0,25.0,0
63187,78270,35553.0,0,57.0,0
63188,78271,805.0,2,,0
63189,78272,103.0,2,,0
63190,78273,4862.0,0,48.0,4
63191,78274,2116.0,1,,3
63192,78275,17812.0,1,,0
63193,78276,7828.0,0,,1
63194,78277,28732.0,1,,5
63195,78278,7828.0,3,,2
63196,78279,7828.0,1,,4
63197,78280,35554.0,1,27.0,2
63198,78281,30701.0,0,117.0,0
63199,78282,35555.0,1,173.0,1
63200,78283,35556.0,2,320.0,2
63201,78284,35074.0,0,92.0,3
63202,78285,35557.0,3,93.0,1
63203,78286,35244.0,0,96.0,2
63204,78287,31774.0,16,2073.0,7
63205,78288,35559.0,1,58.0,3
63206,78289,29898.0,0,133.0,0
63207,78290,29898.0,0,32.0,2
63208,78291,24515.0,6,465.0,3
63209,78292,35561.0,0,193.0,7
63210,78293,35560.0,0,43.0,2
63211,78294,16049.0,2,,1
63212,78295,22407.0,1,87.0,1
63213,78296,2116.0,3,,0
63214,78297,35563.0,2,,0
63215,78298,35544.0,1,,0
63216,78299,31104.0,0,62.0,0
63217,78300,35561.0,0,452.0,0
63218,78301,35565.0,1,86.0,2
63219,78302,17230.0,5,,1
63220,78303,35566.0,1,,0
63221,78304,35567.0,2,283.0,2
63222,78305,35569.0,0,191.0,5
63223,78306,3026.0,0,42.0,0
63224,78307,10416.0,0,95.0,10
63225,78308,35570.0,1,60.0,0
63226,78309,35571.0,1,52.0,4
63227,78310,686.0,0,,0
63228,78311,16049.0,2,,0
63229,78312,603.0,1,,0
63230,78313,35572.0,6,515.0,2
63231,78314,253.0,4,98.0,0
63232,78316,28746.0,2,,0
63233,78317,35573.0,2,102.0,8
63234,78318,6000.0,2,,2
63235,78319,7127.0,0,,1
63236,78320,805.0,1,,0
63237,78321,35128.0,4,1490.0,1
63238,78322,34605.0,1,246.0,6
63239,78323,2817.0,6,,3
63240,78324,34963.0,1,710.0,5
63241,78327,35575.0,5,111.0,1
63242,78328,35574.0,3,130.0,7
63243,78329,35577.0,3,53.0,2
63244,78330,20112.0,0,,12
63245,78331,21478.0,1,37.0,2
63246,78332,13403.0,1,84.0,3
63247,78333,35578.0,0,39.0,0
63248,78336,24905.0,2,,1
63249,78337,35581.0,1,75.0,5
63250,78339,31334.0,1,75.0,15
63251,78340,35582.0,4,113.0,2
63252,78341,30205.0,0,124.0,5
63253,78342,7290.0,0,,1
63254,78343,7787.0,0,55.0,1
63255,78344,35559.0,0,,0
63256,78345,30205.0,0,,2
63257,78346,35583.0,0,183.0,5
63258,78347,24515.0,2,,3
63259,78349,32010.0,1,85.0,1
63260,78350,35586.0,2,,2
63261,78351,35584.0,0,,7
63262,78352,28786.0,2,26.0,0
63263,78353,24515.0,0,,3
63264,78354,5509.0,4,121.0,8
63265,78356,8076.0,3,,11
63266,78357,24515.0,0,,2
63267,78358,17037.0,0,167.0,1
63268,78359,10829.0,2,147.0,3
63269,78360,35591.0,1,130.0,0
63270,78361,35593.0,4,,12
63271,78362,805.0,1,,3
63272,78363,7290.0,1,,1
63273,78364,35594.0,2,140.0,1
63274,78365,35595.0,7,3189.0,2
63275,78366,7290.0,12,,6
63276,78367,805.0,1,,1
63277,78368,35597.0,0,67.0,0
63278,78369,35588.0,3,,1
63279,78370,30192.0,2,315.0,3
63280,78372,35597.0,1,42.0,3
63281,78373,35026.0,1,89.0,0
63282,78374,15949.0,0,41.0,6
63283,78375,4485.0,4,,0
63284,78376,34658.0,4,,3
63285,78377,11944.0,0,76.0,0
63286,78378,28566.0,2,,3
63287,78379,35599.0,0,55.0,4
63288,78380,31668.0,1,,6
63289,78381,35600.0,2,39.0,0
63290,78382,8451.0,0,,3
63291,78383,14741.0,1,26.0,0
63292,78384,30570.0,0,37.0,1
63293,78385,35603.0,0,57.0,4
63294,78387,18528.0,8,377.0,1
63295,78389,28732.0,-1,,3
63296,78390,805.0,8,,2
63297,78391,30313.0,2,79.0,2
63298,78392,22062.0,0,75.0,1
63299,78393,35584.0,0,,1
63300,78394,10524.0,5,,2
63301,78395,27495.0,0,105.0,0
63302,78396,35607.0,0,359.0,2
63303,78397,35608.0,0,,2
63304,78398,27556.0,1,,0
63305,78399,4598.0,1,,0
63306,78402,25392.0,0,135.0,2
63307,78404,32115.0,0,35.0,1
63308,78405,32115.0,1,162.0,1
63309,78406,17230.0,5,,2
63310,78407,27854.0,0,9.0,0
63311,78411,35611.0,0,27.0,0
63312,78412,35616.0,1,,0
63313,78413,35572.0,3,,5
63314,78415,103.0,3,,2
63315,78416,18528.0,0,77.0,0
63316,78418,31152.0,2,,0
63317,78420,10829.0,1,,1
63318,78421,35618.0,1,92.0,2
63319,78422,31474.0,3,40.0,2
63320,78423,686.0,3,,0
63321,78424,5946.0,0,310.0,0
63322,78425,3382.0,1,,0
63323,78427,35620.0,1,,0
63324,78428,13047.0,2,,0
63325,78430,35074.0,0,97.0,5
63326,78431,34817.0,1,236.0,6
63327,78432,35624.0,1,26.0,2
63328,78433,22047.0,2,,6
63329,78435,31334.0,1,72.0,0
63330,78436,35629.0,1,299.0,3
63331,78438,5795.0,0,58.0,2
63332,78440,9845.0,7,146.0,3
63333,78442,28281.0,0,42.0,7
63334,78444,11849.0,2,,1
63335,78445,24163.0,1,88.0,0
63336,78446,35474.0,2,51.0,3
63337,78447,28281.0,3,,6
63338,78449,35632.0,2,70.0,0
63339,78450,17661.0,1,32.0,4
63340,78451,5359.0,1,299.0,3
63341,78452,3468.0,1,,1
63342,78453,2126.0,0,,1
63343,78454,4598.0,2,,0
63344,78455,24139.0,3,266.0,5
63345,78457,31019.0,2,111.0,0
63346,78458,35635.0,2,207.0,3
63347,78459,35026.0,0,50.0,4
63348,78461,35637.0,0,27.0,1
63349,78462,20200.0,0,,0
63350,78464,35557.0,0,6.0,0
63351,78465,31104.0,0,23.0,0
63352,78466,31466.0,1,79.0,4
63353,78467,20200.0,0,71.0,0
63354,78468,32504.0,2,54.0,0
63355,78469,35639.0,1,118.0,6
63356,78470,35638.0,1,157.0,8
63357,78471,28566.0,0,,0
63358,78472,21160.0,0,106.0,9
63359,78473,3382.0,0,,0
63360,78474,35026.0,1,66.0,0
63361,78475,35286.0,5,145.0,0
63362,78476,805.0,3,,3
63363,78477,8451.0,1,,2
63364,78478,34658.0,1,,6
63365,78479,32145.0,3,335.0,0
63366,78480,17230.0,2,,0
63367,78481,8871.0,3,,2
63368,78482,35644.0,0,191.0,2
63369,78484,24515.0,3,,2
63370,78485,35645.0,2,46.0,0
63371,78487,35646.0,6,,1
63372,78488,23810.0,2,61.0,3
63373,78489,35521.0,3,68.0,2
63374,78490,16049.0,3,,0
63375,78492,35648.0,0,,0
63376,78493,35650.0,3,194.0,5
63377,78495,805.0,2,60.0,2
63378,78496,35653.0,0,58.0,1
63379,78497,29374.0,1,,4
63380,78498,35652.0,0,29.0,2
63381,78499,805.0,2,,0
63382,78500,35654.0,1,19.0,6
63383,78501,35655.0,0,56.0,2
63384,78502,30351.0,1,,0
63385,78503,20258.0,1,53.0,1
63386,78504,10705.0,1,85.0,5
63387,78505,16596.0,11,,5
63388,78506,7209.0,2,,0
63389,78507,8076.0,1,,5
63390,78508,31160.0,1,67.0,3
63391,78509,35657.0,1,165.0,6
63392,78510,35658.0,0,95.0,0
63393,78512,22047.0,2,,0
63394,78513,686.0,4,,0
63395,78514,22047.0,3,,4
63396,78515,35662.0,2,,1
63397,78516,35661.0,0,9.0,1
63398,78517,35665.0,0,1078.0,2
63399,78518,686.0,1,,3
63400,78519,35663.0,0,38.0,4
63401,78520,32461.0,0,60.0,2
63402,78521,35667.0,0,49.0,4
63403,78523,31466.0,1,141.0,2
63404,78524,17661.0,0,,0
63405,78525,686.0,1,,0
63406,78526,30540.0,1,143.0,0
63407,78527,1036.0,3,,1
63408,78529,35074.0,0,231.0,1
63409,78530,22311.0,1,,7
63410,78531,35639.0,0,,0
63411,78532,8515.0,3,114.0,7
63412,78533,25433.0,0,,0
63413,78534,17230.0,3,,0
63414,78535,35345.0,1,,4
63415,78536,35670.0,0,32.0,2
63416,78537,34658.0,0,,2
63417,78538,31334.0,1,,0
63418,78539,20112.0,1,499.0,1
63419,78540,31334.0,4,,9
63420,78541,35672.0,2,61.0,1
63421,78542,35673.0,0,19.0,3
63422,78545,6479.0,0,21.0,0
63423,78546,31420.0,4,102.0,5
63424,78547,28864.0,1,568.0,2
63425,78549,35677.0,0,23.0,0
63426,78550,35678.0,0,142.0,5
63427,78551,34658.0,1,,0
63428,78552,28566.0,1,,1
63429,78553,4253.0,5,,2
63430,78554,32463.0,0,80.0,4
63431,78556,35679.0,0,203.0,5
63432,78557,28566.0,1,,0
63433,78558,35680.0,0,94.0,0
63434,78559,919.0,4,,4
63435,78560,5836.0,3,,0
63436,78561,35682.0,2,74.0,3
63437,78562,35683.0,0,80.0,8
63438,78563,29774.0,2,466.0,1
63439,78564,1390.0,2,,4
63440,78565,10295.0,1,,0
63441,78566,35684.0,0,96.0,7
63442,78567,28566.0,1,,3
63443,78568,8413.0,3,,0
63444,78569,35474.0,0,,0
63445,78570,726.0,2,148.0,9
63446,78571,31668.0,3,,5
63447,78572,34927.0,0,39.0,0
63448,78573,919.0,1,,0
63449,78574,35685.0,0,,1
63450,78575,25433.0,1,,0
63451,78576,9728.0,0,109.0,0
63452,78577,35691.0,0,45.0,4
63453,78578,35463.0,0,135.0,2
63454,78579,35694.0,4,434.0,14
63455,78580,4598.0,2,,1
63456,78581,31152.0,1,,7
63457,78582,31843.0,0,62.0,2
63458,78583,35696.0,0,19.0,0
63459,78584,29374.0,1,,0
63460,78586,35698.0,0,67.0,3
63461,78587,7828.0,1,,3
63462,78588,29107.0,0,38.0,3
63463,78589,7828.0,2,,6
63464,78590,27020.0,1,152.0,1
63465,78591,16113.0,5,240.0,13
63466,78592,31264.0,2,,1
63467,78593,11091.0,3,260.0,0
63468,78596,11013.0,5,330.0,3
63469,78597,4673.0,1,34.0,2
63470,78598,11748.0,0,,4
63471,78599,101.0,2,61.0,4
63472,78600,4673.0,0,,0
63473,78601,101.0,4,,1
63474,78602,34864.0,0,23.0,0
63475,78603,858.0,4,,3
63476,78605,34864.0,1,103.0,0
63477,78606,30540.0,1,434.0,4
63478,78607,35343.0,0,29.0,0
63479,78608,34658.0,0,,0
63480,78609,35704.0,4,132.0,1
63481,78610,9705.0,4,,0
63482,78611,34636.0,1,52.0,4
63483,78612,2129.0,1,,0
63484,78613,35705.0,0,32.0,0
63485,78614,31774.0,0,,2
63486,78615,2129.0,3,,1
63487,78617,11852.0,1,,3
63488,78618,35160.0,1,88.0,3
63489,78619,35707.0,2,113.0,5
63490,78620,35708.0,-1,,1
63491,78621,31841.0,0,87.0,0
63492,78622,35478.0,5,,0
63493,78623,31160.0,1,36.0,0
63494,78624,35599.0,0,38.0,0
63495,78625,25433.0,0,,1
63496,78626,35713.0,1,227.0,2
63497,78627,27102.0,4,,0
63498,78628,29537.0,0,89.0,1
63499,78629,14346.0,6,,5
63500,78630,887.0,1,,1
63501,78631,16319.0,1,87.0,6
63502,78632,11691.0,2,184.0,0
63503,78633,35716.0,0,104.0,0
63504,78634,16765.0,0,,0
63505,78636,8662.0,0,41.0,3
63506,78637,16693.0,2,20.0,0
63507,78638,686.0,1,,8
63508,78640,10416.0,3,238.0,9
63509,78641,1764.0,0,,1
63510,78642,11852.0,1,,2
63511,78643,34811.0,3,116.0,0
63512,78644,35678.0,3,772.0,0
63513,78646,88.0,2,,0
63514,78647,35720.0,1,157.0,6
63515,78648,28092.0,0,30.0,0
63516,78649,11748.0,1,,0
63517,78650,364.0,1,80.0,0
63518,78652,34658.0,2,,6
63519,78654,34858.0,0,,0
63520,78655,34953.0,1,,0
63521,78656,35726.0,1,,0
63522,78657,24097.0,0,59.0,0
63523,78658,35726.0,-3,,6
63524,78659,35295.0,3,120.0,1
63525,78660,686.0,3,,8
63526,78661,23801.0,0,,8
63527,78662,22047.0,3,,1
63528,78663,16362.0,0,211.0,1
63529,78664,27495.0,1,,2
63530,78665,7290.0,7,,0
63531,78667,35723.0,2,106.0,0
63532,78669,21900.0,0,268.0,1
63533,78671,22311.0,3,,6
63534,78672,35730.0,0,215.0,0
63535,78673,22387.0,3,378.0,0
63536,78674,25433.0,1,,1
63537,78675,16496.0,0,206.0,0
63538,78676,31420.0,0,,1
63539,78678,23801.0,0,,4
63540,78680,17037.0,0,,0
63541,78681,1963.0,1,112.0,2
63542,78682,34658.0,1,,0
63543,78684,32299.0,1,82.0,0
63544,78685,12359.0,1,,1
63545,78686,23801.0,1,,1
63546,78687,686.0,3,,0
63547,78688,14621.0,2,92.0,1
63548,78689,8013.0,0,,0
63549,78690,24177.0,0,36.0,1
63550,78691,35734.0,0,49.0,1
63551,78692,8927.0,0,,0
63552,78693,35733.0,0,35.0,0
63553,78694,35736.0,4,475.0,3
63554,78695,35698.0,1,176.0,2
63555,78697,34737.0,1,,2
63556,78699,13973.0,0,30.0,4
63557,78700,8844.0,0,,0
63558,78701,35738.0,0,35.0,2
63559,78702,35737.0,0,10.0,0
63560,78703,35739.0,0,,0
63561,78704,8844.0,0,,3
63562,78705,31668.0,1,,0
63563,78706,8844.0,1,,0
63564,78707,1390.0,1,,0
63565,78708,8844.0,2,,0
63566,78710,2310.0,0,,0
63567,78711,26276.0,1,2467.0,19
63568,78712,26238.0,1,40.0,0
63569,78713,35746.0,2,51.0,5
63570,78714,14289.0,0,14.0,0
63571,78715,20425.0,2,59.0,0
63572,78717,31147.0,2,43.0,8
63573,78718,35599.0,0,44.0,4
63574,78719,7616.0,2,120.0,2
63575,78720,25529.0,2,125.0,2
63576,78721,7071.0,1,,2
63577,78722,31534.0,0,53.0,5
63578,78723,35749.0,0,10.0,0
63579,78724,4485.0,0,,0
63580,78725,35751.0,1,111.0,2
63581,78726,35754.0,0,,4
63582,78728,35756.0,1,27.0,1
63583,78729,35757.0,3,40.0,0
63584,78730,31844.0,0,189.0,0
63585,78732,8451.0,5,,7
63586,78733,24097.0,2,120.0,0
63587,78734,27086.0,1,477.0,3
63588,78735,442.0,4,,3
63589,78738,887.0,4,,4
63590,78739,31160.0,1,72.0,6
63591,78740,29070.0,4,,13
63592,78741,35764.0,3,526.0,4
63593,78743,1739.0,2,,5
63594,78744,16175.0,2,105.0,8
63595,78745,35765.0,0,56.0,1
63596,78746,34953.0,0,,0
63597,78747,29600.0,1,278.0,1
63598,78748,24712.0,0,115.0,0
63599,78749,22387.0,0,,0
63600,78751,686.0,1,,0
63601,78752,31475.0,0,,0
63602,78754,32504.0,2,772.0,0
63603,78756,887.0,5,,0
63604,78757,30351.0,2,,0
63605,78758,887.0,1,,0
63606,78759,35772.0,2,59.0,2
63607,78760,28092.0,0,14.0,1
63608,78761,28092.0,0,146.0,2
63609,78762,35736.0,3,98.0,5
63610,78763,686.0,-2,,6
63611,78764,25629.0,1,,0
63612,78765,30557.0,3,305.0,12
63613,78768,32117.0,0,,2
63614,78769,17908.0,0,,0
63615,78770,8175.0,0,75.0,0
63616,78772,2040.0,0,81.0,0
63617,78773,35774.0,0,31.0,7
63618,78774,35775.0,4,56.0,1
63619,78775,805.0,4,,6
63620,78776,29386.0,1,68.0,3
63621,78777,30611.0,0,,0
63622,78778,919.0,5,,1
63623,78779,31668.0,2,,0
63624,78780,28216.0,1,31.0,0
63625,78781,24097.0,1,32.0,0
63626,78782,35777.0,0,26.0,0
63627,78783,35778.0,0,108.0,2
63628,78784,32117.0,0,42.0,3
63629,78785,2310.0,1,,2
63630,78787,6000.0,1,,0
63631,78788,35827.0,2,153.0,0
63632,78790,25433.0,1,,0
63633,78791,25529.0,3,158.0,3
63634,78792,24097.0,5,266.0,4
63635,78794,28524.0,0,31.0,0
63636,78795,35785.0,0,51.0,3
63637,78797,35786.0,1,568.0,0
63638,78801,35788.0,0,10.0,3
63639,78802,8013.0,-3,,10
63640,78803,35698.0,0,45.0,5
63641,78804,9964.0,2,,3
63642,78805,35454.0,1,89.0,4
63643,78806,21124.0,1,74.0,2
63644,78807,16362.0,2,84.0,6
63645,78808,12492.0,2,534.0,4
63646,78809,35791.0,4,396.0,3
63647,78810,35792.0,0,59.0,2
63648,78811,35796.0,1,,2
63649,78812,7290.0,4,,0
63650,78813,17072.0,3,,0
63651,78814,35793.0,0,72.0,0
63652,78815,35798.0,0,189.0,0
63653,78816,30613.0,3,206.0,2
63654,78817,12752.0,1,,3
63655,78818,35800.0,1,96.0,2
63656,78819,35803.0,1,88.0,6
63657,78820,17304.0,1,41.0,4
63658,78821,35804.0,1,57.0,1
63659,78822,35805.0,0,41.0,0
63660,78823,805.0,0,,6
63661,78824,805.0,0,,0
63662,78825,805.0,0,,0
63663,78827,30331.0,1,80.0,2
63664,78828,31152.0,10,584.0,3
63665,78829,2129.0,4,,1
63666,78830,7290.0,28,,10
63667,78831,2129.0,0,,1
63668,78832,35736.0,-1,,1
63669,78833,34658.0,1,,0
63670,78834,35736.0,0,,3
63671,78835,29137.0,1,,2
63672,78836,12031.0,0,45.0,0
63673,78837,35736.0,0,,3
63674,78838,31668.0,2,,0
63675,78839,3984.0,23,922.0,0
63676,78840,805.0,43,,6
63677,78841,12752.0,0,,0
63678,78843,25433.0,1,,1
63679,78844,28304.0,10,508.0,1
63680,78845,31774.0,2,,1
63681,78847,22047.0,1,,0
63682,78848,22047.0,8,,0
63683,78849,24430.0,1,373.0,0
63684,78851,27854.0,1,,1
63685,78852,22387.0,15,,3
63686,78854,30269.0,1,72.0,0
63687,78855,11748.0,3,,2
63688,78856,,0,48.0,3
63689,78857,686.0,1,,6
63690,78858,20980.0,1,,0
63691,78859,1764.0,0,,0
63692,78860,3700.0,2,45.0,5
63693,78861,35810.0,2,53.0,2
63694,78862,35811.0,1,132.0,0
63695,78863,1934.0,2,,10
63696,78864,5676.0,-1,,2
63697,78865,28746.0,2,,6
63698,78866,6720.0,0,94.0,1
63699,78867,686.0,1,,4
63700,78868,35814.0,0,,1
63701,78869,28566.0,1,,0
63702,78870,34874.0,2,,0
63703,78871,28566.0,6,,0
63704,78872,35818.0,0,22.0,0
63705,78873,27493.0,0,,0
63706,78874,7290.0,4,,0
63707,78876,28086.0,3,128.0,0
63708,78877,35820.0,0,89.0,0
63709,78878,35821.0,2,83.0,2
63710,78883,17359.0,0,,0
63711,78884,7555.0,8,,4
63712,78885,35828.0,1,773.0,13
63713,78886,686.0,1,,2
63714,78887,35826.0,1,41.0,0
63715,78888,35829.0,0,179.0,1
63716,78889,17812.0,0,26.0,0
63717,78890,35344.0,2,45.0,0
63718,78891,14156.0,1,30.0,0
63719,78893,35830.0,2,102.0,0
63720,78894,21497.0,2,365.0,7
63721,78895,8076.0,6,,3
63722,78896,35822.0,1,103.0,7
63723,78897,31420.0,1,82.0,14
63724,78898,26094.0,3,78.0,6
63725,78899,35833.0,0,54.0,3
63726,78900,35822.0,0,109.0,4
63727,78901,28746.0,2,,4
63728,78903,35841.0,0,38.0,4
63729,78904,7952.0,1,,1
63730,78905,26500.0,0,41.0,2
63731,78906,805.0,3,,2
63732,78907,35833.0,1,48.0,14
63733,78908,805.0,2,,1
63734,78909,6633.0,6,,0
63735,78910,35837.0,1,19.0,0
63736,78911,31774.0,2,,0
63737,78912,35160.0,1,53.0,0
63738,78913,34658.0,1,,2
63739,78914,35160.0,0,14.0,0
63740,78915,22119.0,1,75.0,0
63741,78917,23801.0,1,,1
63742,78918,35160.0,0,21.0,3
63743,78919,23801.0,3,,1
63744,78920,26356.0,2,130.0,0
63745,78921,24938.0,0,23.0,0
63746,78922,,0,31.0,5
63747,78923,26356.0,0,17.0,1
63748,78924,805.0,3,,2
63749,78926,35757.0,2,127.0,1
63750,78928,,0,107.0,1
63751,78929,22403.0,1,286.0,1
63752,78930,35843.0,0,176.0,0
63753,78931,27102.0,1,,0
63754,78932,29325.0,2,52.0,0
63755,78934,20776.0,1,,0
63756,78935,6547.0,0,27.0,2
63757,78938,35845.0,0,165.0,0
63758,78939,273.0,1,,0
63759,78940,34856.0,7,1269.0,0
63760,78941,273.0,2,29.0,0
63761,78942,22387.0,1,,0
63762,78943,805.0,1,,0
63763,78944,35846.0,0,37.0,0
63764,78945,7787.0,0,59.0,0
63765,78946,35848.0,0,79.0,0
63766,78947,686.0,2,,1
63767,78948,10402.0,0,35.0,1
63768,78949,273.0,4,251.0,3
63769,78950,35849.0,1,51.0,8
63770,78951,686.0,7,,5
63771,78952,4253.0,5,,2
63772,78953,35521.0,1,158.0,7
63773,78955,24097.0,0,96.0,8
63774,78956,22262.0,1,116.0,1
63775,78957,35852.0,0,46.0,0
63776,78958,22047.0,2,,2
63777,78959,12409.0,1,128.0,4
63778,78961,35855.0,1,284.0,2
63779,78962,686.0,2,,0
63780,78963,3794.0,2,76.0,3
63781,78964,34658.0,0,,0
63782,78965,5429.0,1,,0
63783,78967,32074.0,3,,0
63784,78968,35857.0,0,40.0,1
63785,78969,35858.0,0,,0
63786,78970,22047.0,1,,0
63787,78973,35864.0,2,86.0,0
63788,78974,442.0,1,,0
63789,78975,35160.0,0,15.0,1
63790,78976,589.0,0,97.0,7
63791,78977,7290.0,2,,4
63792,78979,35865.0,0,,0
63793,78980,34874.0,1,,2
63794,78981,35863.0,3,,0
63795,78982,35798.0,0,115.0,11
63796,78983,29137.0,2,,0
63797,78984,34694.0,2,42.0,1
63798,78985,35862.0,1,,0
63799,78986,31243.0,1,,0
63800,78987,32172.0,3,35.0,1
63801,78989,12612.0,2,40.0,7
63802,78990,35872.0,5,204.0,2
63803,78991,35873.0,0,51.0,5
63804,78992,6000.0,2,,2
63805,78993,3984.0,1,,0
63806,78994,34612.0,1,78.0,1
63807,78995,35874.0,0,99.0,5
63808,78996,32397.0,1,39.0,1
63809,78999,17865.0,0,112.0,0
63810,79000,4598.0,2,,1
63811,79001,34856.0,1,70.0,0
63812,79002,8076.0,2,,5
63813,79003,19788.0,2,58.0,4
63814,79004,11233.0,1,141.0,1
63815,79005,35878.0,0,105.0,4
63816,79006,805.0,1,,5
63817,79007,35879.0,3,87.0,1
63818,79008,13818.0,3,,0
63819,79009,35880.0,0,20.0,2
63820,79010,35881.0,0,30.0,0
63821,79011,28281.0,0,,2
63822,79013,805.0,1,,0
63823,79014,10849.0,3,,1
63824,79015,35883.0,2,,0
63825,79016,19788.0,2,,0
63826,79017,28281.0,0,,1
63827,79018,35884.0,0,57.0,2
63828,79022,8141.0,2,,3
63829,79023,35886.0,0,83.0,2
63830,79025,35885.0,0,121.0,0
63831,79026,10518.0,1,167.0,0
63832,79027,35891.0,2,40.0,1
63833,79028,3125.0,4,480.0,3
63834,79029,35893.0,1,40.0,1
63835,79030,30192.0,0,38.0,0
63836,79031,35892.0,0,36.0,6
63837,79032,31364.0,0,367.0,0
63838,79033,28566.0,1,,1
63839,79034,20776.0,0,,0
63840,79036,31668.0,0,,0
63841,79037,35897.0,0,49.0,2
63842,79038,35898.0,0,174.0,0
63843,79041,179.0,0,45.0,0
63844,79042,35572.0,1,104.0,0
63845,79043,3277.0,8,389.0,6
63846,79044,442.0,2,,0
63847,79045,35901.0,5,125.0,0
63848,79046,4598.0,1,,1
63849,79047,8694.0,1,382.0,0
63850,79049,35904.0,3,358.0,0
63851,79050,6920.0,2,,3
63852,79051,31104.0,0,74.0,8
63853,79052,35905.0,1,41.0,4
63854,79053,9394.0,1,,3
63855,79054,22478.0,0,289.0,6
63856,79055,30125.0,0,57.0,9
63857,79056,29911.0,1,219.0,8
63858,79057,27020.0,0,78.0,0
63859,79058,686.0,2,,1
63860,79059,35906.0,1,203.0,3
63861,79060,35263.0,0,30.0,2
63862,79061,4253.0,3,,6
63863,79062,6633.0,1,,0
63864,79063,8141.0,1,,0
63865,79064,6633.0,1,,1
63866,79066,35907.0,0,41.0,0
63867,79067,25692.0,0,,1
63868,79068,35908.0,0,35.0,0
63869,79070,,1,72.0,1
63870,79071,25692.0,1,,0
63871,79072,4598.0,4,,6
63872,79073,8141.0,1,,2
63873,79074,35912.0,0,30.0,0
63874,79076,28746.0,2,,4
63875,79077,35909.0,0,144.0,2
63876,79078,35915.0,1,58.0,2
63877,79079,6248.0,5,,1
63878,79080,12359.0,2,,6
63879,79082,26338.0,0,,0
63880,79083,26338.0,0,,0
63881,79084,11748.0,3,,0
63882,79085,26338.0,0,,0
63883,79086,26338.0,0,,0
63884,79087,25335.0,1,170.0,3
63885,79088,35918.0,1,62.0,3
63886,79089,30125.0,1,22.0,0
63887,79090,35923.0,0,78.0,0
63888,79091,35924.0,0,231.0,3
63889,79092,29137.0,1,,7
63890,79093,35462.0,0,59.0,1
63891,79094,3903.0,2,,2
63892,79095,26950.0,0,81.0,1
63893,79096,8141.0,1,,0
63894,79097,35845.0,2,302.0,1
63895,79099,35927.0,0,69.0,0
63896,79100,35917.0,2,,11
63897,79102,4862.0,4,92.0,1
63898,79103,35803.0,1,56.0,3
63899,79104,776.0,0,,3
63900,79105,24808.0,1,,2
63901,79107,28957.0,4,173.0,0
63902,79108,30557.0,1,103.0,8
63903,79109,22403.0,1,,1
63904,79110,32397.0,0,43.0,2
63905,79111,35931.0,1,121.0,3
63906,79112,3744.0,1,,0
63907,79113,805.0,2,,3
63908,79114,35932.0,2,61.0,0
63909,79115,35922.0,0,21.0,0
63910,79116,35736.0,1,,0
63911,79117,31843.0,0,88.0,0
63912,79118,20598.0,2,152.0,3
63913,79119,1934.0,1,,3
63914,79120,21261.0,0,61.0,0
63915,79121,35936.0,2,,0
63916,79122,22314.0,2,157.0,4
63917,79123,3293.0,2,,4
63918,79124,24293.0,1,91.0,6
63919,79125,35937.0,2,66.0,0
63920,79126,9608.0,0,34.0,1
63921,79127,776.0,1,,11
63922,79128,805.0,1,,0
63923,79129,5836.0,1,43.0,0
63924,79130,12492.0,0,92.0,3
63925,79131,35938.0,0,34.0,3
63926,79132,4673.0,1,,0
63927,79133,21967.0,1,136.0,0
63928,79134,31477.0,0,,5
63929,79135,805.0,4,,5
63930,79137,805.0,2,,0
63931,79138,5880.0,3,390.0,1
63932,79139,805.0,1,,0
63933,79140,35483.0,1,32.0,1
63934,79141,3287.0,0,77.0,0
63935,79142,35483.0,1,21.0,0
63936,79143,35940.0,5,,0
63937,79144,35941.0,0,335.0,1
63938,79145,11756.0,1,,1
63939,79146,26611.0,0,65.0,0
63940,79147,35943.0,1,97.0,3
63941,79148,1934.0,2,,3
63942,79149,9007.0,4,76.0,0
63943,79150,35944.0,3,58.0,0
63944,79151,805.0,3,,5
63945,79152,12359.0,1,42.0,0
63946,79155,35829.0,1,120.0,0
63947,79156,35945.0,3,68.0,1
63948,79158,32036.0,5,,13
63949,79159,7290.0,1,,4
63950,79160,3468.0,2,,2
63951,79161,30603.0,0,26.0,1
63952,79162,9007.0,3,,0
63953,79163,28566.0,2,,0
63954,79164,4286.0,0,46.0,0
63955,79165,21599.0,0,,1
63956,79167,35948.0,0,92.0,3
63957,79168,35949.0,4,161.0,0
63958,79169,35951.0,0,,0
63959,79170,10268.0,1,,0
63960,79171,10061.0,0,,0
63961,79172,10061.0,0,,0
63962,79173,24097.0,2,117.0,2
63963,79174,24968.0,6,562.0,2
63964,79175,805.0,8,,6
