,userId,Reputation,Views,UpVotes,DownVotes
31025,43346,1,1,0,0
31026,43347,1,0,0,0
31027,43348,1,0,0,0
31028,43349,1,0,0,0
31029,43350,11,2,0,0
31030,43351,1,0,0,0
31031,43352,1,0,0,0
31032,43353,101,0,1,0
31033,43354,101,0,0,0
31034,43355,16,2,0,0
31035,43356,1,0,0,0
31036,43357,1,0,0,0
31037,43358,101,0,0,0
31038,43359,6,0,0,0
31039,43360,113,4,2,0
31040,43361,11,0,0,0
31041,43362,101,0,1,0
31042,43363,1,0,0,0
31043,43364,1,0,0,0
31044,43365,21,0,0,0
31045,43366,1,0,0,0
31046,43367,1,0,0,0
31047,43368,11,0,0,0
31048,43369,1,1,0,0
31049,43370,1,0,0,0
31050,43371,26,2,0,0
31051,43372,1,1,0,0
31052,43373,1,0,0,0
31053,43374,1,0,0,0
31054,43375,6,0,0,0
31055,43376,1,0,0,0
31056,43377,101,0,0,0
31057,43378,1,0,0,0
31058,43379,126,4,4,0
31059,43380,1,0,0,0
31060,43381,1,0,0,0
31061,43382,1,0,0,0
31062,43383,1,2,0,0
31063,43384,1,0,0,0
31064,43385,1,0,0,0
31065,43386,3,1,0,0
31066,43387,1,0,0,0
31067,43388,1,0,0,0
31068,43389,1,0,0,0
31069,43390,1,0,0,0
31070,43391,1,0,0,0
31071,43392,3,0,0,0
31072,43393,1,0,0,0
31073,43394,1,0,0,0
31074,43395,1,1,0,0
31075,43396,1,0,0,0
31076,43397,1,0,0,0
31077,43398,1,0,0,0
31078,43399,1,0,0,0
31079,43400,6,3,0,0
31080,43401,16,3,0,0
31081,43402,6,0,0,0
31082,43403,1,0,0,0
31083,43404,1,0,0,0
31084,43405,3,2,0,0
31085,43406,1,0,0,0
31086,43407,101,0,0,0
31087,43408,1,0,0,0
31088,43409,1,1,0,0
31089,43410,1,0,0,0
31090,43411,1,0,0,0
31091,43412,1,0,0,0
31092,43413,1,0,0,0
31093,43414,55,9,6,0
31094,43415,1,0,0,0
31095,43416,6,0,0,0
31096,43417,101,0,0,0
31097,43418,41,1,2,0
31098,43419,1,0,0,0
31099,43420,1,0,0,0
31100,43421,101,0,0,0
31101,43422,1,0,0,0
31102,43423,6,1,0,0
31103,43424,1,3,0,0
31104,43425,1,0,0,0
31105,43426,1,0,0,0
31106,43427,11,0,0,0
31107,43428,101,0,0,0
31108,43429,101,0,0,0
31109,43430,1,0,0,0
31110,43431,1,0,0,0
31111,43432,8,0,0,0
31112,43433,1,0,0,0
31113,43434,1,0,0,0
31114,43435,1,0,0,0
31115,43436,1,0,0,0
31116,43437,1,0,0,0
31117,43438,1,0,0,0
31118,43439,101,1,0,0
31119,43440,1,0,0,0
31120,43441,1,0,0,0
31121,43442,8,0,0,0
31122,43443,1,0,0,0
31123,43444,1,0,0,0
31124,43445,1,0,0,0
31125,43446,1,0,0,0
31126,43447,1,1,0,0
31127,43448,1,0,0,0
31128,43449,16,4,1,0
31129,43450,101,0,0,0
31130,43451,101,0,0,0
31131,43452,1,0,0,0
31132,43453,1,0,0,0
31133,43454,18,2,1,0
31134,43455,101,0,2,0
31135,43456,1,2,0,0
31136,43457,1,0,0,0
31137,43458,1,1,0,0
31138,43459,1,0,0,0
31139,43460,101,0,0,0
31140,43461,1,0,0,0
31141,43462,1,0,0,0
31142,43463,1,1,0,0
31143,43464,18,5,1,0
31144,43465,1,1,0,0
31145,43466,1,0,0,0
31146,43467,1,1,0,0
31147,43468,1,1,0,0
31148,43469,1,0,0,0
31149,43470,1,0,0,0
31150,43471,1,0,0,0
31151,43472,55,3,1,0
31152,43473,18,1,1,0
31153,43474,1,0,0,0
31154,43475,1,0,0,0
31155,43476,1,1,0,0
31156,43477,1,0,0,0
31157,43478,1,0,0,0
31158,43479,1,0,0,0
31159,43480,106,4,3,0
31160,43481,1,0,0,0
31161,43482,6,0,0,0
31162,43483,1,1,0,0
31163,43484,101,0,0,0
31164,43485,1,0,0,0
31165,43486,1,1,0,0
31166,43487,21,0,1,0
31167,43488,1,0,0,0
31168,43489,6,0,0,0
31169,43490,1,0,0,0
31170,43491,1,1,0,0
31171,43492,101,0,0,0
31172,43493,11,0,0,0
31173,43494,21,0,0,0
31174,43495,11,1,0,0
31175,43496,6,2,0,0
31176,43497,1,0,0,0
31177,43498,1,0,0,0
31178,43499,1,0,0,0
31179,43500,20,5,1,0
31180,43501,1,0,0,0
31181,43502,1,3,0,0
31182,43504,26,0,0,0
31183,43505,101,0,2,0
31184,43506,103,1,0,0
31185,43507,101,0,3,0
31186,43508,101,0,0,0
31187,43509,1,0,0,0
31188,43510,1,2,0,0
31189,43511,23,1,0,0
31190,43512,1,0,0,0
31191,43513,1,0,0,0
31192,43514,1,0,0,0
31193,43515,1,0,0,0
31194,43516,1,0,0,0
31195,43517,1,0,0,0
31196,43518,101,0,2,0
31197,43519,101,0,2,0
31198,43520,1,4,0,0
31199,43521,1,0,0,0
31200,43522,1,1,0,0
31201,43523,1,0,0,0
31202,43524,1,2,0,0
31203,43525,1,0,0,0
31204,43526,1,3,0,0
31205,43527,1,0,0,0
31206,43528,101,0,0,0
31207,43529,1,0,0,0
31208,43530,1,0,0,0
31209,43531,1,0,0,0
31210,43532,1,0,0,0
31211,43533,1,0,0,0
31212,43534,36,8,13,0
31213,43535,101,0,0,0
31214,43536,1,0,0,0
31215,43537,1,0,0,0
31216,43538,1,0,0,0
31217,43539,31,4,0,0
31218,43540,101,0,2,0
31219,43541,1,0,0,0
31220,43542,1,0,0,0
31221,43543,3,4,0,0
31222,43544,101,0,0,0
31223,43545,1,1,0,0
31224,43546,38,2,1,0
31225,43547,1,0,0,0
31226,43548,6,0,0,0
31227,43549,1,0,0,0
31228,43550,1,1,0,0
31229,43551,1,0,0,0
31230,43552,1,0,0,0
31231,43553,11,4,0,0
31232,43554,6,0,0,0
31233,43555,1,0,0,0
31234,43556,113,0,0,0
31235,43557,6,0,0,0
31236,43558,101,0,1,0
31237,43559,103,2,0,0
31238,43560,92,37,4,0
31239,43561,18,1,1,0
31240,43562,11,0,0,0
31241,43563,1,0,0,0
31242,43564,8,1,0,0
31243,43565,16,2,1,0
31244,43566,101,0,0,0
31245,43567,1,0,0,0
31246,43568,1,0,0,0
31247,43569,11,0,0,0
31248,43570,1,0,0,0
31249,43571,11,2,0,0
31250,43572,1,0,0,0
31251,43573,6,0,0,0
31252,43574,11,1,0,0
31253,43575,1,0,0,0
31254,43576,1,0,0,0
31255,43577,16,1,0,0
31256,43578,101,3,0,0
31257,43579,11,2,0,0
31258,43580,1,0,0,0
31259,43581,1,0,0,0
31260,43582,1,1,0,0
31261,43583,6,2,0,0
31262,43584,1,2,0,0
31263,43585,1,0,0,0
31264,43586,16,1,0,0
31265,43587,1,0,0,0
31266,43588,1,0,0,0
31267,43589,6,0,0,0
31268,43590,101,0,0,0
31269,43591,1,0,0,0
31270,43592,23,3,2,0
31271,43593,1,0,0,0
31272,43594,13,6,0,0
31273,43595,6,0,0,0
31274,43596,1,0,0,0
31275,43597,1,0,0,0
31276,43598,1,0,0,0
31277,43599,1,0,0,0
31278,43600,1,0,0,0
31279,43601,1,0,0,0
31280,43602,105,6,1,0
31281,43603,1,0,0,0
31282,43604,1,0,0,0
31283,43605,101,0,0,0
31284,43606,1,0,0,0
31285,43607,1,0,0,0
31286,43608,6,3,0,0
31287,43609,1,0,0,0
31288,43610,1,0,0,0
31289,43611,1,0,0,0
31290,43612,1,1,0,0
31291,43613,1,0,0,0
31292,43614,1,4,0,0
31293,43615,101,0,0,0
31294,43616,1,0,0,0
31295,43617,1,0,0,0
31296,43618,1,0,0,0
31297,43619,101,0,0,0
31298,43620,1,0,0,0
31299,43621,11,0,0,0
31300,43622,114,0,4,0
31301,43623,101,0,3,0
31302,43624,33,6,2,0
31303,43625,1,1,0,0
31304,43626,1,0,0,0
31305,43627,1,0,0,0
31306,43628,11,0,0,0
31307,43629,6,0,0,0
31308,43630,108,0,8,0
31309,43631,1,0,0,0
31310,43632,101,0,0,0
31311,43633,11,0,0,0
31312,43634,263,12,2,0
31313,43635,1,0,0,0
31314,43636,101,0,0,0
31315,43637,3,1,0,0
31316,43639,1,0,0,0
31317,43640,1,0,0,0
31318,43641,31,1,1,0
31319,43642,1,0,0,0
31320,43643,1,0,0,0
31321,43644,16,0,0,0
31322,43645,1,0,0,0
31323,43646,1,0,0,0
31324,43647,1,0,0,0
31325,43648,1,0,0,0
31326,43649,1,0,0,0
31327,43650,1,0,0,0
31328,43651,101,0,1,0
31329,43652,101,1,0,0
31330,43653,53,25,7,0
31331,43654,6,1,0,0
31332,43655,1,0,0,0
31333,43656,1,0,0,0
31334,43657,1,0,0,0
31335,43658,1,0,0,0
31336,43659,1,0,0,0
31337,43660,1,1,0,0
31338,43661,1,0,0,0
31339,43662,1,1,0,0
31340,43663,1,0,0,0
31341,43664,6,0,0,0
31342,43665,1,0,0,0
31343,43666,101,0,1,0
31344,43667,6,0,0,0
31345,43668,11,0,0,0
31346,43669,1,2,0,0
31347,43670,23,3,0,0
31348,43671,1,3,0,0
31349,43673,1,0,0,0
31350,43674,132,3,4,0
31351,43675,1,0,0,0
31352,43676,1,0,0,0
31353,43677,101,1,0,0
31354,43678,1,0,0,0
31355,43679,101,0,0,0
31356,43681,63,2,7,0
31357,43682,1,0,0,0
31358,43683,1,1,0,0
31359,43684,1,0,0,0
31360,43685,1,0,0,0
31361,43686,1,0,0,0
31362,43687,1,0,0,0
31363,43688,1,1,0,0
31364,43689,1,0,0,0
31365,43690,1,3,0,0
31366,43691,1,0,0,0
31367,43692,101,0,0,0
31368,43693,1,0,0,0
31369,43694,1,0,0,0
31370,43695,6,1,0,0
31371,43696,6,0,0,0
31372,43697,1,0,0,0
31373,43698,1,0,0,0
31374,43699,11,1,0,0
31375,43700,101,0,0,0
31376,43701,6,0,0,0
31377,43702,101,1,0,0
31378,43703,1,0,0,0
31379,43704,56,7,9,0
31380,43705,1,0,0,0
31381,43706,8,0,0,0
31382,43707,1,0,0,0
31383,43708,1,0,0,0
31384,43709,6,0,0,0
31385,43710,1,0,0,0
31386,43711,1,0,0,0
31387,43712,1,0,0,0
31388,43713,101,0,1,0
31389,43714,1,0,0,0
31390,43715,101,0,0,0
31391,43716,1,0,0,0
31392,43717,1,1,0,0
31393,43718,1,0,0,0
31394,43719,1,0,0,0
31395,43720,101,0,0,0
31396,43721,5,1,0,0
31397,43722,6,0,0,0
31398,43723,6,3,0,0
31399,43724,6,2,0,0
31400,43725,1,0,0,0
31401,43726,1,0,0,0
31402,43727,1,0,0,0
31403,43728,101,1,0,0
31404,43729,3,0,0,0
31405,43730,11,0,0,0
31406,43731,1,0,0,0
31407,43732,101,0,3,0
31408,43733,101,0,0,0
31409,43734,21,1,0,0
31410,43735,1,0,0,0
31411,43736,11,4,0,0
31412,43737,1,0,0,0
31413,43738,1,0,0,0
31414,43739,43,8,1,0
31415,43740,1,18,0,0
31416,43741,1,0,0,0
31417,43742,1,2,0,0
31418,43743,6,0,0,0
31419,43744,101,0,0,0
31420,43745,1,0,0,0
31421,43746,1,0,0,0
31422,43747,1,0,0,0
31423,43748,1,0,0,0
31424,43749,1,0,0,0
31425,43750,176,8,10,1
31426,43751,101,0,0,0
31427,43752,1,0,0,0
31428,43753,1,0,0,0
31429,43754,8,0,0,0
31430,43755,1,0,0,0
31431,43756,1,0,0,0
31432,43757,8,0,0,0
31433,43758,101,0,1,0
31434,43759,1,0,0,0
31435,43760,1,0,0,0
31436,43761,1,2,0,0
31437,43762,121,1,0,0
31438,43763,1,0,0,0
31439,43764,1,7,0,0
31440,43765,1,0,0,0
31441,43766,6,0,0,0
31442,43767,101,0,0,0
31443,43768,101,1,1,0
31444,43769,21,0,0,0
31445,43770,11,2,0,0
31446,43771,1,0,0,0
31447,43772,101,0,0,0
31448,43773,1,0,0,0
31449,43774,8,0,0,0
31450,43775,101,0,5,0
31451,43776,101,1,0,0
31452,43777,1,0,0,0
31453,43778,1,0,0,0
31454,43779,1,0,0,0
31455,43780,6,5,0,0
31456,43781,101,0,0,0
31457,43782,68,2,0,0
31458,43783,1,0,0,0
31459,43784,101,0,0,0
31460,43785,1,0,0,0
31461,43786,1,0,0,0
31462,43787,6,0,0,0
31463,43788,6,1,0,0
31464,43789,103,2,1,0
31465,43790,46,6,0,0
31466,43791,1,0,0,0
31467,43792,1,0,0,0
31468,43793,1,0,0,0
31469,43794,101,0,1,0
31470,43795,1,0,0,0
31471,43796,1,0,0,0
31472,43797,1,0,0,0
31473,43798,1,0,0,0
31474,43799,1,0,0,0
31475,43800,1,0,0,0
31476,43801,1,1,0,0
31477,43802,1,0,0,0
31478,43803,101,0,4,0
31479,43804,1,2,0,0
31480,43805,155,7,34,3
31481,43806,1,1,0,0
31482,43807,1,1,0,0
31483,43808,1,1,0,0
31484,43809,1,1,0,0
31485,43810,6,0,0,0
31486,43811,1,0,0,0
31487,43812,1,0,0,0
31488,43813,101,0,1,0
31489,43814,1,0,0,0
31490,43815,1,0,0,0
31491,43816,1,0,0,0
31492,43817,1,0,0,0
31493,43818,101,0,3,0
31494,43819,140,2,0,0
31495,43820,6,3,0,0
31496,43821,1,2,0,0
31497,43822,1,0,0,0
31498,43823,1,0,0,0
31499,43824,20,10,3,0
31500,43825,101,0,1,0
31501,43826,6,2,0,0
31502,43827,120,3,2,0
31503,43828,1,0,0,0
31504,43829,1,1,0,0
31505,43831,101,0,2,0
31506,43832,1,0,0,0
31507,43833,1,0,0,0
31508,43834,111,2,2,0
31509,43835,11,0,0,0
31510,43836,1,0,0,0
31511,43837,21,1,0,0
31512,43838,1,0,0,0
31513,43839,1,2,0,0
31514,43840,121,2,0,0
31515,43841,1,0,0,0
31516,43842,1,0,0,0
31517,43843,6,1,0,0
31518,43844,6,3,0,0
31519,43845,1,0,0,0
31520,43846,6,0,0,0
31521,43847,1,0,0,0
31522,43848,1,0,0,0
31523,43849,1,0,0,0
31524,43850,101,0,2,0
31525,43851,6,3,0,0
31526,43852,11,1,0,0
31527,43853,1,0,0,0
31528,43854,1,0,0,0
31529,43855,1,0,0,0
31530,43856,6,0,0,0
31531,43857,13,0,0,0
31532,43858,1,0,0,0
31533,43859,1,0,0,0
31534,43860,13,0,0,0
31535,43861,1,0,0,0
31536,43862,1,0,0,0
31537,43863,86,2,1,0
31538,43864,1,0,0,0
31539,43865,1,1,0,0
31540,43866,1,0,0,0
31541,43867,1,0,0,0
31542,43868,3,2,0,0
31543,43869,1,1,0,0
31544,43870,101,1,1,0
31545,43871,1,0,0,0
31546,43872,1,0,0,0
31547,43873,1,0,0,0
31548,43874,1,0,0,0
31549,43875,101,4,0,0
31550,43876,1,0,0,0
31551,43877,6,1,0,0
31552,43878,101,0,1,0
31553,43879,11,1,0,0
31554,43880,8,4,0,0
31555,43881,1,0,0,0
31556,43882,1,0,0,0
31557,43883,1,0,0,0
31558,43884,210,4,3,0
31559,43885,1,1,0,0
31560,43886,1,0,0,0
31561,43887,1,3,0,0
31562,43888,101,0,0,0
31563,43889,60,8,3,0
31564,43890,103,0,8,0
31565,43891,101,0,2,0
31566,43892,101,0,4,0
31567,43893,101,0,1,0
31568,43894,1,0,0,0
31569,43895,1,0,0,0
31570,43896,11,1,0,0
31571,43897,30,5,1,0
31572,43898,1,0,0,0
31573,43900,1,0,0,0
31574,43901,1,0,0,0
31575,43902,31,12,0,0
31576,43903,1,0,0,0
31577,43904,1,0,0,0
31578,43905,1,2,0,0
31579,43906,101,0,0,0
31580,43907,1,0,0,0
31581,43908,384,77,18,0
31582,43909,1,0,0,0
31583,43910,1,0,0,0
31584,43911,1,0,0,0
31585,43912,101,0,1,0
31586,43913,1,0,0,0
31587,43914,8,1,0,0
31588,43915,1,0,0,0
31589,43916,1,0,0,0
31590,43917,1,0,0,0
31591,43918,1,0,0,0
31592,43919,1,0,0,0
31593,43920,1,0,0,0
31594,43921,1,0,0,0
31595,43922,121,10,11,0
31596,43923,11,0,0,0
31597,43924,1,2,0,0
31598,43925,101,0,0,0
31599,43926,233,3,2,0
31600,43927,1,0,0,0
31601,43928,1,0,0,0
31602,43929,23,13,2,0
31603,43930,1,0,0,0
31604,43931,1,0,0,0
31605,43932,108,3,1,0
31606,43933,1,0,0,0
31607,43934,26,0,0,0
31608,43935,6,0,0,0
31609,43936,101,1,2,0
31610,43937,11,0,0,0
31611,43938,1,0,0,0
31612,43939,101,0,1,0
31613,43940,3,1,0,0
31614,43941,1,0,0,0
31615,43942,1,1,0,0
31616,43943,1,2,0,0
31617,43944,36,3,0,0
31618,43945,1,0,0,0
31619,43946,1,0,0,0
31620,43947,20,4,1,0
31621,43948,101,0,0,0
31622,43949,1,3,0,0
31623,43950,1,0,0,0
31624,43951,1,0,0,0
31625,43952,1,0,0,0
31626,43953,1,0,0,0
31627,43954,153,2,4,0
31628,43955,1,0,0,0
31629,43956,101,0,24,0
31630,43957,1,0,0,0
31631,43958,1,0,0,0
31632,43959,181,3,11,0
31633,43960,1,0,0,0
31634,43961,101,0,1,0
31635,43962,1,0,0,0
31636,43963,101,3,0,0
31637,43964,1,0,0,0
31638,43965,36,6,0,0
31639,43966,1,0,0,0
31640,43967,6,0,0,0
31641,43968,1,0,0,0
31642,43969,1,0,0,0
31643,43970,86,6,2,0
31644,43971,1,0,0,0
31645,43972,21,6,0,0
31646,43973,1,0,0,0
31647,43974,1,0,0,0
31648,43975,16,1,0,0
31649,43976,101,0,3,0
31650,43977,1,1,0,0
31651,43978,31,0,0,0
31652,43979,9,0,0,0
31653,43980,101,0,1,0
31654,43981,21,1,2,0
31655,43982,1,0,0,0
31656,43983,1,0,0,0
31657,43984,1,0,0,0
31658,43985,1,6,0,0
31659,43986,1,0,0,0
31660,43987,1,0,0,0
31661,43988,26,2,2,0
31662,43989,1,0,0,0
31663,43990,1,0,0,0
31664,43991,1,0,0,0
31665,43992,9,0,0,0
31666,43993,1,0,0,0
31667,43994,11,5,0,0
31668,43995,1,0,0,0
31669,43996,101,0,4,0
31670,43997,1,0,0,0
31671,43998,101,0,0,0
31672,43999,8,1,0,0
31673,44000,6,0,0,0
31674,44001,102,3,3,0
31675,44002,101,2,6,0
31676,44003,101,0,0,0
31677,44004,1,0,0,0
31678,44005,116,0,0,0
31679,44006,101,0,0,0
31680,44007,1,0,0,0
31681,44008,1,0,0,0
31682,44009,116,1,0,0
31683,44010,1,0,0,0
31684,44011,21,0,0,0
31685,44012,1,0,0,0
31686,44013,6,1,0,0
31687,44014,1,3,0,0
31688,44015,1,0,0,0
31689,44016,11,2,0,0
31690,44017,1,0,0,0
31691,44018,101,0,0,0
31692,44019,101,0,1,0
31693,44020,11,2,0,0
31694,44021,107,7,11,0
31695,44022,21,2,0,0
31696,44023,124,39,3,0
31697,44024,6,2,0,0
31698,44025,1,0,0,0
31699,44026,101,0,1,0
31700,44027,3,2,0,0
31701,44028,16,0,0,0
31702,44029,101,0,0,0
31703,44030,6,3,0,0
31704,44031,1,0,0,0
31705,44032,1,0,0,0
31706,44033,1,0,0,0
31707,44034,1,0,0,0
31708,44035,1,0,0,0
31709,44036,1,0,0,0
31710,44037,6,1,0,0
31711,44038,1,0,0,0
31712,44039,1,1,0,0
31713,44040,101,0,0,0
31714,44041,1,0,0,0
31715,44042,1,0,0,0
31716,44043,106,1,1,0
31717,44044,1,0,0,0
31718,44045,101,0,2,0
31719,44046,11,2,0,0
31720,44047,101,0,0,0
31721,44048,6,0,0,0
31722,44049,1,0,0,0
31723,44050,1,0,0,0
31724,44051,11,0,0,0
31725,44052,1,0,0,0
31726,44053,1,0,0,0
31727,44054,101,0,1,0
31728,44055,31,3,0,0
31729,44056,1,0,0,0
31730,44057,101,0,3,0
31731,44058,111,2,0,0
31732,44059,9,1,0,0
31733,44060,1,0,0,0
31734,44061,8,0,0,0
31735,44062,1,0,0,0
31736,44063,306,9,14,0
31737,44064,101,0,0,0
31738,44065,1,0,0,0
31739,44066,1,0,0,0
31740,44067,1,0,0,0
31741,44068,6,1,0,0
31742,44069,1,2,0,0
31743,44070,101,0,0,0
31744,44071,1,0,0,0
31745,44072,4,0,0,0
31746,44073,11,3,0,0
31747,44074,1,0,0,0
31748,44075,101,0,0,0
31749,44076,1,3,0,0
31750,44077,6,2,0,0
31751,44078,1,0,0,0
31752,44079,1,1,0,0
31753,44080,11,0,0,0
31754,44081,1,0,0,0
31755,44082,21,0,1,0
31756,44083,1,0,0,0
31757,44084,1,1,0,0
31758,44085,1,0,0,0
31759,44086,179,8,7,0
31760,44087,3,1,0,0
31761,44088,1,0,0,0
31762,44089,1,0,0,0
31763,44090,1,0,0,0
31764,44091,1,0,0,0
31765,44092,8,0,0,0
31766,44093,1,0,0,0
31767,44094,1,0,0,0
31768,44095,1,0,0,0
31769,44096,101,0,5,0
31770,44097,1,0,0,0
31771,44098,1,0,0,0
31772,44099,1,0,0,0
31773,44100,1,0,0,0
31774,44101,101,0,0,0
31775,44102,1,1,0,0
31776,44103,1,1,0,0
31777,44104,1,0,0,0
31778,44105,128,7,2,0
31779,44106,1,0,0,0
31780,44107,91,0,2,0
31781,44108,13,2,0,0
31782,44109,101,0,0,0
31783,44110,1,0,0,0
31784,44111,1,0,0,0
31785,44112,101,9,0,0
31786,44113,6,0,0,0
31787,44114,101,0,15,0
31788,44115,26,4,0,0
31789,44116,1,0,0,0
31790,44117,101,0,0,0
31791,44118,1,0,0,0
31792,44119,1,0,0,0
31793,44120,6,0,0,0
31794,44121,101,0,0,0
31795,44122,6,3,0,0
31796,44123,1,0,0,0
31797,44124,101,0,0,0
31798,44125,1,0,0,0
31799,44126,21,0,2,0
31800,44127,11,1,0,0
31801,44128,101,0,0,0
31802,44129,101,0,3,0
31803,44130,11,1,0,0
31804,44131,1,0,0,0
31805,44132,1,0,0,0
31806,44133,26,5,0,0
31807,44134,4,0,0,0
31808,44135,16,4,0,0
31809,44136,101,0,0,0
31810,44137,6,1,0,0
31811,44138,6,0,0,0
31812,44139,1,15,0,0
31813,44140,1,2,0,0
31814,44141,1,0,0,0
31815,44142,266,9,16,0
31816,44143,1,0,0,0
31817,44144,25,8,4,0
31818,44145,1,0,0,0
31819,44146,8,0,0,0
31820,44147,1,0,0,0
31821,44148,1,0,0,0
31822,44149,1,0,0,0
31823,44150,1,0,0,0
31824,44151,13,3,0,0
31825,44152,101,0,1,0
31826,44153,1,0,0,0
31827,44154,16,0,0,0
31828,44155,1,1,0,0
31829,44156,101,0,0,0
31830,44157,101,0,1,0
31831,44158,6,1,0,0
31832,44159,1,0,0,0
31833,44160,1,1,0,0
31834,44161,101,0,1,0
31835,44162,1,0,0,0
31836,44163,106,8,1,0
31837,44164,1,0,0,0
31838,44165,1,0,0,0
31839,44166,1,0,0,0
31840,44167,101,0,0,0
31841,44168,1,0,0,0
31842,44169,6,11,0,0
31843,44170,1,0,0,0
31844,44171,31,1,2,0
31845,44172,1,0,0,0
31846,44173,1,0,0,0
31847,44174,1,1,0,0
31848,44175,1,0,0,0
31849,44176,1,0,0,0
31850,44177,101,0,0,0
31851,44178,1,0,0,0
31852,44179,101,0,0,0
31853,44180,1,2,0,0
31854,44181,3,0,0,0
31855,44182,18,3,0,0
31856,44183,6,1,0,0
31857,44184,1,0,0,0
31858,44185,101,1,0,0
31859,44186,1,0,0,0
31860,44187,1,0,0,0
31861,44188,1,0,0,0
31862,44189,1,0,0,0
31863,44190,1,0,0,0
31864,44191,101,0,0,0
31865,44192,1,0,0,0
31866,44193,18,0,1,0
31867,44194,1,0,0,0
31868,44195,11,1,0,0
31869,44196,31,0,0,0
31870,44197,1,1,0,0
31871,44198,6,1,0,0
31872,44199,1,0,0,0
31873,44200,8,0,0,0
31874,44201,101,0,0,0
31875,44202,1,0,0,0
31876,44203,8,2,0,0
31877,44204,101,0,1,0
31878,44205,101,0,1,0
31879,44206,101,0,1,0
31880,44207,1,0,0,0
31881,44208,31,2,0,0
31882,44210,34,0,0,0
31883,44211,11,0,0,0
31884,44212,3,0,0,0
31885,44213,18,5,0,0
31886,44214,1,0,0,0
31887,44215,101,1,0,0
31888,44216,1,2,0,0
31889,44217,101,0,0,0
31890,44218,1,0,0,0
31891,44219,26,1,0,0
31892,44220,1,0,0,0
31893,44221,1,0,0,0
31894,44222,1,2,0,0
31895,44223,6,1,0,0
31896,44224,101,1,0,0
31897,44225,1,0,0,0
31898,44226,1,2,0,0
31899,44227,20,4,3,0
31900,44228,1,0,0,0
31901,44229,1,0,0,0
31902,44230,8,0,0,0
31903,44231,101,0,2,0
31904,44232,1,0,0,0
31905,44233,11,0,0,0
31906,44234,1,0,0,0
31907,44235,1,0,0,0
31908,44236,13,0,0,0
31909,44237,1,0,0,0
31910,44238,1,0,0,0
31911,44239,1,0,0,0
31912,44240,1,0,0,0
31913,44241,6,0,0,0
31914,44242,1,0,0,0
31915,44243,1,1,0,0
31916,44244,1,0,0,0
31917,44245,6,9,0,0
31918,44246,1,2,0,0
31919,44247,101,1,1,0
31920,44248,1,0,0,0
31921,44249,101,0,0,0
31922,44250,101,0,0,0
31923,44251,18,10,0,0
31924,44252,16,1,0,0
31925,44253,1,0,0,0
31926,44254,1,0,0,0
31927,44255,1,0,0,0
31928,44256,1,1,0,0
31929,44257,1,1,0,0
31930,44258,6,0,0,0
31931,44259,101,0,0,0
31932,44260,101,4,0,0
31933,44261,1,0,0,0
31934,44262,36,1,0,0
31935,44263,1,1,0,0
31936,44264,11,1,0,0
31937,44265,1,0,0,0
31938,44266,1,0,0,0
31939,44267,16,0,0,0
31940,44268,21,0,0,0
31941,44269,4767,397,363,41
31942,44270,1,0,0,0
31943,44271,1,0,0,0
31944,44272,1,0,0,0
31945,44273,1,0,0,0
31946,44274,1,0,0,0
31947,44275,1,1,0,0
31948,44276,1,0,0,0
31949,44277,1,1,0,0
31950,44278,51,2,0,0
31951,44279,1,0,0,0
31952,44280,1,0,0,0
31953,44281,68,5,0,0
31954,44282,1,0,0,0
31955,44283,1,0,0,0
31956,44284,1,0,0,0
31957,44285,1,0,0,0
31958,44286,101,0,0,0
31959,44287,1,0,0,0
31960,44288,101,0,3,0
31961,44289,1,0,0,0
31962,44290,1,0,0,0
31963,44291,16,3,1,0
31964,44292,1,0,0,0
31965,44293,1,0,0,0
31966,44294,6,0,0,0
31967,44295,1,0,0,0
31968,44296,1,0,0,0
31969,44298,30,1,0,0
31970,44299,101,0,1,0
31971,44300,1,0,0,0
31972,44301,1,0,0,0
31973,44302,6,0,0,0
31974,44303,1,0,0,0
31975,44304,101,1,0,0
31976,44305,11,0,0,0
31977,44306,1,0,0,0
31978,44307,1,0,0,0
31979,44308,16,1,0,0
31980,44309,1,1,0,0
31981,44310,6,1,0,0
31982,44311,6,0,0,0
31983,44312,1,0,0,0
31984,44313,1,0,0,0
31985,44314,1,1,0,0
31986,44315,133,2,3,0
31987,44316,101,0,0,0
31988,44317,1,0,0,0
31989,44318,101,0,0,0
31990,44319,1,0,0,0
31991,44320,3,2,0,0
31992,44321,1,0,0,0
31993,44322,11,0,0,0
31994,44323,1,0,0,0
31995,44324,111,2,0,0
31996,44325,6,1,0,0
31997,44326,16,2,0,0
31998,44327,1,0,0,0
31999,44329,1,0,0,0
32000,44330,1,0,0,0
32001,44331,101,0,1,0
32002,44332,1,0,0,0
32003,44333,1,5,0,0
32004,44334,6,0,0,0
32005,44335,1,0,0,0
32006,44336,36,4,0,0
32007,44337,6,1,0,0
32008,44338,1,0,0,0
32009,44339,216,32,7,0
32010,44340,108,4,7,0
32011,44341,11,2,0,0
32012,44342,106,1,0,0
32013,44343,1,0,0,0
32014,44344,16,3,0,0
32015,44345,1,0,0,0
32016,44346,6,2,0,0
32017,44347,101,0,1,0
32018,44348,1,0,0,0
32019,44349,1,0,0,0
32020,44350,1,0,0,0
32021,44351,1,1,0,0
32022,44352,1,0,0,0
